model_id,fold,rank,feature
lightgbm_reg_baseline,8,9,MIN_RATIO_5
lightgbm_reg_baseline,8,10,MA_RATIO_5
lightgbm_reg_baseline,8,11,ROC10
lightgbm_reg_baseline,8,12,MAX_RATIO_10
lightgbm_reg_baseline,8,13,MIN_RATIO_10
lightgbm_reg_baseline,8,14,MA_RATIO_10
lightgbm_reg_baseline,8,15,ROC20
lightgbm_reg_baseline,8,16,MAX_RATIO_20
lightgbm_reg_baseline,8,17,MIN_RATIO_20
lightgbm_reg_baseline,8,18,MA_RATIO_20
lightgbm_reg_baseline,8,19,ROC30
lightgbm_reg_baseline,8,20,MAX_RATIO_30
lightgbm_reg_baseline,8,21,MIN_RATIO_30
lightgbm_reg_baseline,8,22,MA_RATIO_30
lightgbm_reg_baseline,8,23,ROC60
lightgbm_reg_baseline,8,24,MAX_RATIO_60
lightgbm_reg_baseline,8,25,MIN_RATIO_60
lightgbm_reg_baseline,8,26,MA_RATIO_60
lightgbm_reg_baseline,8,27,ROC120
lightgbm_reg_baseline,8,28,MAX_RATIO_120
lightgbm_reg_baseline,8,29,MIN_RATIO_120
lightgbm_reg_baseline,8,30,MA_RATIO_120
lightgbm_reg_baseline,8,31,ROC250
lightgbm_reg_baseline,8,32,MAX_RATIO_250
lightgbm_reg_baseline,8,33,MIN_RATIO_250
lightgbm_reg_baseline,8,34,MA_RATIO_250
lightgbm_reg_baseline,8,35,STD5
lightgbm_reg_baseline,8,36,STD10
lightgbm_reg_baseline,8,37,STD20
lightgbm_reg_baseline,8,38,STD30
lightgbm_reg_baseline,8,39,STD60
lightgbm_reg_baseline,8,40,STD120
lightgbm_reg_baseline,8,41,STD250
lightgbm_reg_baseline,8,42,ATR_RATIO_5
lightgbm_reg_baseline,8,43,ATR_RATIO_20
lightgbm_reg_baseline,8,44,ATR_RATIO_60
lightgbm_reg_baseline,8,45,ROC_STD_20
lightgbm_reg_baseline,8,46,ROC_STD_60
lightgbm_reg_baseline,8,47,ROC_STD_120
lightgbm_reg_baseline,8,48,ROC_STD_250
lightgbm_reg_baseline,8,49,MOM_ACC_20_60
lightgbm_reg_baseline,8,50,MOM_ACC_60_120
lightgbm_reg_baseline,8,51,VMA_RATIO_5
lightgbm_reg_baseline,8,52,VSTD_5
lightgbm_reg_baseline,8,53,VMA_RATIO_10
lightgbm_reg_baseline,8,54,VSTD_10
lightgbm_reg_baseline,8,55,VMA_RATIO_20
lightgbm_reg_baseline,8,56,VSTD_20
lightgbm_reg_baseline,8,57,VMA_RATIO_60
lightgbm_reg_baseline,8,58,VSTD_60
lightgbm_reg_baseline,8,59,CORR_PV_5
lightgbm_reg_baseline,8,60,WVMA_5
lightgbm_reg_baseline,8,61,CORR_PV_10
lightgbm_reg_baseline,8,62,WVMA_10
lightgbm_reg_baseline,8,63,CORR_PV_20
lightgbm_reg_baseline,8,64,WVMA_20
lightgbm_reg_baseline,8,65,TURNOVER_SURGE_5
lightgbm_reg_baseline,8,66,TURNOVER_SURGE_20
lightgbm_reg_baseline,8,67,TURNOVER_STD_20
lightgbm_reg_baseline,8,68,AMOUNT_RATIO_5_20
lightgbm_reg_baseline,8,69,LIMIT_UP_SPACE
lightgbm_reg_baseline,8,70,IS_LIMIT_UP_LAG1
lightgbm_reg_baseline,8,71,IS_LIMIT_DOWN_LAG1
lightgbm_reg_baseline,8,72,UPPER_SHADOW_RATIO
lightgbm_reg_baseline,8,73,LOWER_SHADOW_RATIO
lightgbm_reg_baseline,8,74,ENTITY_RATIO
lightgbm_reg_baseline,8,75,INTRADAY_CLOSE_LOC
lightgbm_reg_baseline,8,76,LOG_CIRC_MV
lightgbm_reg_baseline,8,77,EFFICIENCY_RATIO_10
lightgbm_reg_baseline,8,78,AMIHUD_20
lightgbm_reg_baseline,8,79,AMIHUD_20_LN
lightgbm_reg_baseline,9,1,KMID
lightgbm_reg_baseline,9,2,KLEN
lightgbm_reg_baseline,9,3,KMID2
lightgbm_reg_baseline,9,4,KUP
lightgbm_reg_baseline,9,5,KLOW
lightgbm_reg_baseline,9,6,KSFT
lightgbm_reg_baseline,9,7,ROC5
lightgbm_reg_baseline,9,8,MAX_RATIO_5
lightgbm_reg_baseline,9,9,MIN_RATIO_5
lightgbm_reg_baseline,9,10,MA_RATIO_5
lightgbm_reg_baseline,9,11,ROC10
lightgbm_reg_baseline,9,12,MAX_RATIO_10
lightgbm_reg_baseline,9,13,MIN_RATIO_10
lightgbm_reg_baseline,9,14,MA_RATIO_10
lightgbm_reg_baseline,9,15,ROC20
lightgbm_reg_baseline,9,16,MAX_RATIO_20
lightgbm_reg_baseline,9,17,MIN_RATIO_20
lightgbm_reg_baseline,9,18,MA_RATIO_20
lightgbm_reg_baseline,9,19,ROC30
lightgbm_reg_baseline,9,20,MAX_RATIO_30
lightgbm_reg_baseline,9,21,MIN_RATIO_30
lightgbm_reg_baseline,9,22,MA_RATIO_30
lightgbm_reg_baseline,9,23,ROC60
lightgbm_reg_baseline,9,24,MAX_RATIO_60
lightgbm_reg_baseline,9,25,MIN_RATIO_60
lightgbm_reg_baseline,9,26,MA_RATIO_60
lightgbm_reg_baseline,9,27,ROC120
lightgbm_reg_baseline,9,28,MAX_RATIO_120
lightgbm_reg_baseline,9,29,MIN_RATIO_120
lightgbm_reg_baseline,9,30,MA_RATIO_120
lightgbm_reg_baseline,9,31,ROC250
lightgbm_reg_baseline,9,32,MAX_RATIO_250
lightgbm_reg_baseline,9,33,MIN_RATIO_250
lightgbm_reg_baseline,9,34,MA_RATIO_250
lightgbm_reg_baseline,9,35,STD5
lightgbm_reg_baseline,9,36,STD10
lightgbm_reg_baseline,9,37,STD20
lightgbm_reg_baseline,9,38,STD30
lightgbm_reg_baseline,9,39,STD60
lightgbm_reg_baseline,9,40,STD120
lightgbm_reg_baseline,9,41,STD250
lightgbm_reg_baseline,9,42,ATR_RATIO_5
lightgbm_reg_baseline,9,43,ATR_RATIO_20
lightgbm_reg_baseline,9,44,ATR_RATIO_60
lightgbm_reg_baseline,9,45,ROC_STD_20
lightgbm_reg_baseline,9,46,ROC_STD_60
lightgbm_reg_baseline,9,47,ROC_STD_120
lightgbm_reg_baseline,9,48,ROC_STD_250
lightgbm_reg_baseline,9,49,MOM_ACC_20_60
lightgbm_reg_baseline,9,50,MOM_ACC_60_120
lightgbm_reg_baseline,9,51,VMA_RATIO_5
lightgbm_reg_baseline,9,52,VSTD_5
lightgbm_reg_baseline,9,53,VMA_RATIO_10
lightgbm_reg_baseline,9,54,VSTD_10
lightgbm_reg_baseline,9,55,VMA_RATIO_20
lightgbm_reg_baseline,9,56,VSTD_20
lightgbm_reg_baseline,9,57,VMA_RATIO_60
lightgbm_reg_baseline,9,58,VSTD_60
lightgbm_reg_baseline,9,59,CORR_PV_5
lightgbm_reg_baseline,9,60,WVMA_5
lightgbm_reg_baseline,9,61,CORR_PV_10
lightgbm_reg_baseline,9,62,WVMA_10
lightgbm_reg_baseline,9,63,CORR_PV_20
lightgbm_reg_baseline,9,64,WVMA_20
lightgbm_reg_baseline,9,65,TURNOVER_SURGE_5
lightgbm_reg_baseline,9,66,TURNOVER_SURGE_20
lightgbm_reg_baseline,9,67,TURNOVER_STD_20
lightgbm_reg_baseline,9,68,AMOUNT_RATIO_5_20
lightgbm_reg_baseline,9,69,LIMIT_UP_SPACE
lightgbm_reg_baseline,9,70,IS_LIMIT_UP_LAG1
lightgbm_reg_baseline,9,71,IS_LIMIT_DOWN_LAG1
lightgbm_reg_baseline,9,72,UPPER_SHADOW_RATIO
lightgbm_reg_baseline,9,73,LOWER_SHADOW_RATIO
lightgbm_reg_baseline,9,74,ENTITY_RATIO
lightgbm_reg_baseline,9,75,INTRADAY_CLOSE_LOC
lightgbm_reg_baseline,9,76,LOG_CIRC_MV
lightgbm_reg_baseline,9,77,EFFICIENCY_RATIO_10
lightgbm_reg_baseline,9,78,AMIHUD_20
lightgbm_reg_baseline,9,79,AMIHUD_20_LN
lightgbm_reg_baseline,10,1,KMID
lightgbm_reg_baseline,10,2,KLEN
lightgbm_reg_baseline,10,3,KMID2
lightgbm_reg_baseline,10,4,KUP
lightgbm_reg_baseline,10,5,KLOW
lightgbm_reg_baseline,10,6,KSFT
lightgbm_reg_baseline,10,7,ROC5
lightgbm_reg_baseline,10,8,MAX_RATIO_5
lightgbm_reg_baseline,10,9,MIN_RATIO_5
lightgbm_reg_baseline,10,10,MA_RATIO_5
lightgbm_reg_baseline,10,11,ROC10
lightgbm_reg_baseline,10,12,MAX_RATIO_10
lightgbm_reg_baseline,10,13,MIN_RATIO_10
lightgbm_reg_baseline,10,14,MA_RATIO_10
lightgbm_reg_baseline,10,15,ROC20
lightgbm_reg_baseline,10,16,MAX_RATIO_20
lightgbm_reg_baseline,10,17,MIN_RATIO_20
lightgbm_reg_baseline,10,18,MA_RATIO_20
lightgbm_reg_baseline,10,19,ROC30
lightgbm_reg_baseline,10,20,MAX_RATIO_30
lightgbm_reg_baseline,10,21,MIN_RATIO_30
lightgbm_reg_baseline,10,22,MA_RATIO_30
lightgbm_reg_baseline,10,23,ROC60
lightgbm_reg_baseline,10,24,MAX_RATIO_60
lightgbm_reg_baseline,10,25,MIN_RATIO_60
lightgbm_reg_baseline,10,26,MA_RATIO_60
lightgbm_reg_baseline,10,27,ROC120
lightgbm_reg_baseline,10,28,MAX_RATIO_120
lightgbm_reg_baseline,10,29,MIN_RATIO_120
lightgbm_reg_baseline,10,30,MA_RATIO_120
lightgbm_reg_baseline,10,31,ROC250
lightgbm_reg_baseline,10,32,MAX_RATIO_250
lightgbm_reg_baseline,10,33,MIN_RATIO_250
lightgbm_reg_baseline,10,34,MA_RATIO_250
lightgbm_reg_baseline,10,35,STD5
lightgbm_reg_baseline,10,36,STD10
lightgbm_reg_baseline,10,37,STD20
lightgbm_reg_baseline,10,38,STD30
lightgbm_reg_baseline,10,39,STD60
lightgbm_reg_baseline,10,40,STD120
lightgbm_reg_baseline,10,41,STD250
lightgbm_reg_baseline,10,42,ATR_RATIO_5
lightgbm_reg_baseline,10,43,ATR_RATIO_20
lightgbm_reg_baseline,10,44,ATR_RATIO_60
lightgbm_reg_baseline,10,45,ROC_STD_20
lightgbm_reg_baseline,10,46,ROC_STD_60
lightgbm_reg_baseline,10,47,ROC_STD_120
lightgbm_reg_baseline,10,48,ROC_STD_250
lightgbm_reg_baseline,10,49,MOM_ACC_20_60
lightgbm_reg_baseline,10,50,MOM_ACC_60_120
lightgbm_reg_baseline,10,51,VMA_RATIO_5
lightgbm_reg_baseline,10,52,VSTD_5
lightgbm_reg_baseline,10,53,VMA_RATIO_10
lightgbm_reg_baseline,10,54,VSTD_10
lightgbm_reg_baseline,10,55,VMA_RATIO_20
lightgbm_reg_baseline,10,56,VSTD_20
lightgbm_reg_baseline,10,57,VMA_RATIO_60
lightgbm_reg_baseline,10,58,VSTD_60
lightgbm_reg_baseline,10,59,CORR_PV_5
lightgbm_reg_baseline,10,60,WVMA_5
lightgbm_reg_baseline,10,61,CORR_PV_10
lightgbm_reg_baseline,10,62,WVMA_10
lightgbm_reg_baseline,10,63,CORR_PV_20
lightgbm_reg_baseline,10,64,WVMA_20
lightgbm_reg_baseline,10,65,TURNOVER_SURGE_5
lightgbm_reg_baseline,10,66,TURNOVER_SURGE_20
lightgbm_reg_baseline,10,67,TURNOVER_STD_20
lightgbm_reg_baseline,10,68,AMOUNT_RATIO_5_20
lightgbm_reg_baseline,10,69,LIMIT_UP_SPACE
lightgbm_reg_baseline,10,70,IS_LIMIT_UP_LAG1
lightgbm_reg_baseline,10,71,IS_LIMIT_DOWN_LAG1
lightgbm_reg_baseline,10,72,UPPER_SHADOW_RATIO
lightgbm_reg_baseline,10,73,LOWER_SHADOW_RATIO
lightgbm_reg_baseline,10,74,ENTITY_RATIO
lightgbm_reg_baseline,10,75,INTRADAY_CLOSE_LOC
lightgbm_reg_baseline,10,76,LOG_CIRC_MV
lightgbm_reg_baseline,10,77,EFFICIENCY_RATIO_10
lightgbm_reg_baseline,10,78,AMIHUD_20
lightgbm_reg_baseline,10,79,AMIHUD_20_LN
lightgbm_reg_baseline,11,1,KMID
lightgbm_reg_baseline,11,2,KLEN
lightgbm_reg_baseline,11,3,KMID2
lightgbm_reg_baseline,11,4,KUP
lightgbm_reg_baseline,11,5,KLOW
lightgbm_reg_baseline,11,6,KSFT
lightgbm_reg_baseline,11,7,ROC5
lightgbm_reg_baseline,11,8,MAX_RATIO_5
lightgbm_reg_baseline,11,9,MIN_RATIO_5
lightgbm_reg_baseline,11,10,MA_RATIO_5
lightgbm_reg_baseline,11,11,ROC10
lightgbm_reg_baseline,11,12,MAX_RATIO_10
lightgbm_reg_baseline,11,13,MIN_RATIO_10
lightgbm_reg_baseline,11,14,MA_RATIO_10
lightgbm_reg_baseline,11,15,ROC20
lightgbm_reg_baseline,11,16,MAX_RATIO_20
lightgbm_reg_baseline,11,17,MIN_RATIO_20
lightgbm_reg_baseline,11,18,MA_RATIO_20
lightgbm_reg_baseline,11,19,ROC30
lightgbm_reg_baseline,11,20,MAX_RATIO_30
lightgbm_reg_baseline,11,21,MIN_RATIO_30
lightgbm_reg_baseline,11,22,MA_RATIO_30
lightgbm_reg_baseline,11,23,ROC60
lightgbm_reg_baseline,11,24,MAX_RATIO_60
lightgbm_reg_baseline,11,25,MIN_RATIO_60
lightgbm_reg_baseline,11,26,MA_RATIO_60
lightgbm_reg_baseline,11,27,ROC120
lightgbm_reg_baseline,11,28,MAX_RATIO_120
lightgbm_reg_baseline,11,29,MIN_RATIO_120
lightgbm_reg_baseline,11,30,MA_RATIO_120
lightgbm_reg_baseline,11,31,ROC250
lightgbm_reg_baseline,11,32,MAX_RATIO_250
lightgbm_reg_baseline,11,33,MIN_RATIO_250
lightgbm_reg_baseline,11,34,MA_RATIO_250
lightgbm_reg_baseline,11,35,STD5
lightgbm_reg_baseline,11,36,STD10
lightgbm_reg_baseline,11,37,STD20
lightgbm_reg_baseline,11,38,STD30
lightgbm_reg_baseline,11,39,STD60
lightgbm_reg_baseline,11,40,STD120
lightgbm_reg_baseline,11,41,STD250
lightgbm_reg_baseline,11,42,ATR_RATIO_5
lightgbm_reg_baseline,11,43,ATR_RATIO_20
lightgbm_reg_baseline,11,44,ATR_RATIO_60
lightgbm_reg_baseline,11,45,ROC_STD_20
lightgbm_reg_baseline,11,46,ROC_STD_60
lightgbm_reg_baseline,11,47,ROC_STD_120
lightgbm_reg_baseline,11,48,ROC_STD_250
lightgbm_reg_baseline,11,49,MOM_ACC_20_60
lightgbm_reg_baseline,11,50,MOM_ACC_60_120
lightgbm_reg_baseline,11,51,VMA_RATIO_5
lightgbm_reg_baseline,11,52,VSTD_5
lightgbm_reg_baseline,11,53,VMA_RATIO_10
lightgbm_reg_baseline,11,54,VSTD_10
lightgbm_reg_baseline,11,55,VMA_RATIO_20
lightgbm_reg_baseline,11,56,VSTD_20
lightgbm_reg_baseline,11,57,VMA_RATIO_60
lightgbm_reg_baseline,11,58,VSTD_60
lightgbm_reg_baseline,11,59,CORR_PV_5
lightgbm_reg_baseline,11,60,WVMA_5
lightgbm_reg_baseline,11,61,CORR_PV_10
lightgbm_reg_baseline,11,62,WVMA_10
lightgbm_reg_baseline,11,63,CORR_PV_20
lightgbm_reg_baseline,11,64,WVMA_20
lightgbm_reg_baseline,11,65,TURNOVER_SURGE_5
lightgbm_reg_baseline,11,66,TURNOVER_SURGE_20
lightgbm_reg_baseline,11,67,TURNOVER_STD_20
lightgbm_reg_baseline,11,68,AMOUNT_RATIO_5_20
lightgbm_reg_baseline,11,69,LIMIT_UP_SPACE
lightgbm_reg_baseline,11,70,IS_LIMIT_UP_LAG1
lightgbm_reg_baseline,11,71,IS_LIMIT_DOWN_LAG1
lightgbm_reg_baseline,11,72,UPPER_SHADOW_RATIO
lightgbm_reg_baseline,11,73,LOWER_SHADOW_RATIO
lightgbm_reg_baseline,11,74,ENTITY_RATIO
lightgbm_reg_baseline,11,75,INTRADAY_CLOSE_LOC
lightgbm_reg_baseline,11,76,LOG_CIRC_MV
lightgbm_reg_baseline,11,77,EFFICIENCY_RATIO_10
lightgbm_reg_baseline,11,78,AMIHUD_20
lightgbm_reg_baseline,11,79,AMIHUD_20_LN
lightgbm_reg_baseline,12,1,KMID
lightgbm_reg_baseline,12,2,KLEN
lightgbm_reg_baseline,12,3,KMID2
lightgbm_reg_baseline,12,4,KUP
lightgbm_reg_baseline,12,5,KLOW
lightgbm_reg_baseline,12,6,KSFT
lightgbm_reg_baseline,12,7,ROC5
lightgbm_reg_baseline,12,8,MAX_RATIO_5
lightgbm_reg_baseline,12,9,MIN_RATIO_5
lightgbm_reg_baseline,12,10,MA_RATIO_5
lightgbm_reg_baseline,12,11,ROC10
lightgbm_reg_baseline,12,12,MAX_RATIO_10
lightgbm_reg_baseline,12,13,MIN_RATIO_10
lightgbm_reg_baseline,12,14,MA_RATIO_10
lightgbm_reg_baseline,12,15,ROC20
lightgbm_reg_baseline,12,16,MAX_RATIO_20
lightgbm_reg_baseline,12,17,MIN_RATIO_20
lightgbm_reg_baseline,12,18,MA_RATIO_20
lightgbm_reg_baseline,12,19,ROC30
lightgbm_reg_baseline,12,20,MAX_RATIO_30
lightgbm_reg_baseline,12,21,MIN_RATIO_30
lightgbm_reg_baseline,12,22,MA_RATIO_30
lightgbm_reg_baseline,12,23,ROC60
lightgbm_reg_baseline,12,24,MAX_RATIO_60
lightgbm_reg_baseline,12,25,MIN_RATIO_60
lightgbm_reg_baseline,12,26,MA_RATIO_60
lightgbm_reg_baseline,12,27,ROC120
lightgbm_reg_baseline,12,28,MAX_RATIO_120
lightgbm_reg_baseline,12,29,MIN_RATIO_120
lightgbm_reg_baseline,12,30,MA_RATIO_120
lightgbm_reg_baseline,12,31,ROC250
lightgbm_reg_baseline,12,32,MAX_RATIO_250
lightgbm_reg_baseline,12,33,MIN_RATIO_250
lightgbm_reg_baseline,12,34,MA_RATIO_250
lightgbm_reg_baseline,12,35,STD5
lightgbm_reg_baseline,12,36,STD10
lightgbm_reg_baseline,12,37,STD20
lightgbm_reg_baseline,12,38,STD30
lightgbm_reg_baseline,12,39,STD60
lightgbm_reg_baseline,12,40,STD120
lightgbm_reg_baseline,12,41,STD250
lightgbm_reg_baseline,12,42,ATR_RATIO_5
lightgbm_reg_baseline,12,43,ATR_RATIO_20
lightgbm_reg_baseline,12,44,ATR_RATIO_60
lightgbm_reg_baseline,12,45,ROC_STD_20
lightgbm_reg_baseline,12,46,ROC_STD_60
lightgbm_reg_baseline,12,47,ROC_STD_120
lightgbm_reg_baseline,12,48,ROC_STD_250
lightgbm_reg_baseline,12,49,MOM_ACC_20_60
lightgbm_reg_baseline,12,50,MOM_ACC_60_120
lightgbm_reg_baseline,12,51,VMA_RATIO_5
lightgbm_reg_baseline,12,52,VSTD_5
lightgbm_reg_baseline,12,53,VMA_RATIO_10
lightgbm_reg_baseline,12,54,VSTD_10
lightgbm_reg_baseline,12,55,VMA_RATIO_20
lightgbm_reg_baseline,12,56,VSTD_20
lightgbm_reg_baseline,12,57,VMA_RATIO_60
lightgbm_reg_baseline,12,58,VSTD_60
lightgbm_reg_baseline,12,59,CORR_PV_5
lightgbm_reg_baseline,12,60,WVMA_5
lightgbm_reg_baseline,12,61,CORR_PV_10
lightgbm_reg_baseline,12,62,WVMA_10
lightgbm_reg_baseline,12,63,CORR_PV_20
lightgbm_reg_baseline,12,64,WVMA_20
lightgbm_reg_baseline,12,65,TURNOVER_SURGE_5
lightgbm_reg_baseline,12,66,TURNOVER_SURGE_20
lightgbm_reg_baseline,12,67,TURNOVER_STD_20
lightgbm_reg_baseline,12,68,AMOUNT_RATIO_5_20
lightgbm_reg_baseline,12,69,LIMIT_UP_SPACE
lightgbm_reg_baseline,12,70,IS_LIMIT_UP_LAG1
lightgbm_reg_baseline,12,71,IS_LIMIT_DOWN_LAG1
lightgbm_reg_baseline,12,72,UPPER_SHADOW_RATIO
lightgbm_reg_baseline,12,73,LOWER_SHADOW_RATIO
lightgbm_reg_baseline,12,74,ENTITY_RATIO
lightgbm_reg_baseline,12,75,INTRADAY_CLOSE_LOC
lightgbm_reg_baseline,12,76,LOG_CIRC_MV
lightgbm_reg_baseline,12,77,EFFICIENCY_RATIO_10
lightgbm_reg_baseline,12,78,AMIHUD_20
lightgbm_reg_baseline,12,79,AMIHUD_20_LN
lightgbm_reg_baseline,13,1,KMID
lightgbm_reg_baseline,13,2,KLEN
lightgbm_reg_baseline,13,3,KMID2
lightgbm_reg_baseline,13,4,KUP
lightgbm_reg_baseline,13,5,KLOW
lightgbm_reg_baseline,13,6,KSFT
lightgbm_reg_baseline,13,7,ROC5
lightgbm_reg_baseline,13,8,MAX_RATIO_5
lightgbm_reg_baseline,13,9,MIN_RATIO_5
lightgbm_reg_baseline,13,10,MA_RATIO_5
lightgbm_reg_baseline,13,11,ROC10
lightgbm_reg_baseline,13,12,MAX_RATIO_10
lightgbm_reg_baseline,13,13,MIN_RATIO_10
lightgbm_reg_baseline,13,14,MA_RATIO_10
lightgbm_reg_baseline,13,15,ROC20
lightgbm_reg_baseline,13,16,MAX_RATIO_20
lightgbm_reg_baseline,13,17,MIN_RATIO_20
lightgbm_reg_baseline,13,18,MA_RATIO_20
lightgbm_reg_baseline,13,19,ROC30
lightgbm_reg_baseline,13,20,MAX_RATIO_30
lightgbm_reg_baseline,13,21,MIN_RATIO_30
lightgbm_reg_baseline,13,22,MA_RATIO_30
lightgbm_reg_baseline,13,23,ROC60
lightgbm_reg_baseline,13,24,MAX_RATIO_60
lightgbm_reg_baseline,13,25,MIN_RATIO_60
lightgbm_reg_baseline,13,26,MA_RATIO_60
lightgbm_reg_baseline,13,27,ROC120
lightgbm_reg_baseline,13,28,MAX_RATIO_120
lightgbm_reg_baseline,13,29,MIN_RATIO_120
lightgbm_reg_baseline,13,30,MA_RATIO_120
lightgbm_reg_baseline,13,31,ROC250
lightgbm_reg_baseline,13,32,MAX_RATIO_250
lightgbm_reg_baseline,13,33,MIN_RATIO_250
lightgbm_reg_baseline,13,34,MA_RATIO_250
lightgbm_reg_baseline,13,35,STD5
lightgbm_reg_baseline,13,36,STD10
lightgbm_reg_baseline,13,37,STD20
lightgbm_reg_baseline,13,38,STD30
lightgbm_reg_baseline,13,39,STD60
lightgbm_reg_baseline,13,40,STD120
lightgbm_reg_baseline,13,41,STD250
lightgbm_reg_baseline,13,42,ATR_RATIO_5
lightgbm_reg_baseline,13,43,ATR_RATIO_20
lightgbm_reg_baseline,13,44,ATR_RATIO_60
lightgbm_reg_baseline,13,45,ROC_STD_20
lightgbm_reg_baseline,13,46,ROC_STD_60
lightgbm_reg_baseline,13,47,ROC_STD_120
lightgbm_reg_baseline,13,48,ROC_STD_250
lightgbm_reg_baseline,13,49,MOM_ACC_20_60
lightgbm_reg_baseline,13,50,MOM_ACC_60_120
lightgbm_reg_baseline,13,51,VMA_RATIO_5
lightgbm_reg_baseline,13,52,VSTD_5
lightgbm_reg_baseline,13,53,VMA_RATIO_10
lightgbm_reg_baseline,13,54,VSTD_10
lightgbm_reg_baseline,13,55,VMA_RATIO_20
lightgbm_reg_baseline,13,56,VSTD_20
lightgbm_reg_baseline,13,57,VMA_RATIO_60
lightgbm_reg_baseline,13,58,VSTD_60
lightgbm_reg_baseline,13,59,CORR_PV_5
lightgbm_reg_baseline,13,60,WVMA_5
lightgbm_reg_baseline,13,61,CORR_PV_10
lightgbm_reg_baseline,13,62,WVMA_10
lightgbm_reg_baseline,13,63,CORR_PV_20
lightgbm_reg_baseline,13,64,WVMA_20
lightgbm_reg_baseline,13,65,TURNOVER_SURGE_5
lightgbm_reg_baseline,13,66,TURNOVER_SURGE_20
lightgbm_reg_baseline,13,67,TURNOVER_STD_20
lightgbm_reg_baseline,13,68,AMOUNT_RATIO_5_20
lightgbm_reg_baseline,13,69,LIMIT_UP_SPACE
lightgbm_reg_baseline,13,70,IS_LIMIT_UP_LAG1
lightgbm_reg_baseline,13,71,IS_LIMIT_DOWN_LAG1
lightgbm_reg_baseline,13,72,UPPER_SHADOW_RATIO
lightgbm_reg_baseline,13,73,LOWER_SHADOW_RATIO
lightgbm_reg_baseline,13,74,ENTITY_RATIO
lightgbm_reg_baseline,13,75,INTRADAY_CLOSE_LOC
lightgbm_reg_baseline,13,76,LOG_CIRC_MV
lightgbm_reg_baseline,13,77,EFFICIENCY_RATIO_10
lightgbm_reg_baseline,13,78,AMIHUD_20
lightgbm_reg_baseline,13,79,AMIHUD_20_LN
lightgbm_ranker,1,1,MAX_RATIO_250
lightgbm_ranker,1,2,STD250
lightgbm_ranker,1,3,ROC_STD_250
lightgbm_ranker,1,4,CORR_PV_10
lightgbm_ranker,1,5,STD10
lightgbm_ranker,1,6,CORR_PV_20
lightgbm_ranker,1,7,VSTD_60
lightgbm_ranker,1,8,MOM_ACC_60_120
lightgbm_ranker,1,9,STD20
lightgbm_ranker,1,10,CORR_PV_5
lightgbm_ranker,1,11,STD60
lightgbm_ranker,1,12,TURNOVER_STD_20
lightgbm_ranker,1,13,VSTD_10
lightgbm_ranker,1,14,VSTD_5
lightgbm_ranker,1,15,STD5
lightgbm_ranker,1,16,WVMA_10
lightgbm_ranker,1,17,WVMA_5
lightgbm_ranker,1,18,EFFICIENCY_RATIO_10
lightgbm_ranker,1,19,WVMA_20
lightgbm_ranker,1,20,VMA_RATIO_10
lightgbm_ranker,2,1,MAX_RATIO_250
lightgbm_ranker,2,2,STD250
lightgbm_ranker,2,3,VSTD_60
lightgbm_ranker,2,4,STD10
lightgbm_ranker,2,5,CORR_PV_20
lightgbm_ranker,2,6,ROC_STD_250
lightgbm_ranker,2,7,CORR_PV_10
lightgbm_ranker,2,8,STD20
lightgbm_ranker,2,9,VSTD_10
lightgbm_ranker,2,10,VSTD_5
lightgbm_ranker,2,11,STD60
lightgbm_ranker,2,12,CORR_PV_5
lightgbm_ranker,2,13,WVMA_10
lightgbm_ranker,2,14,STD5
lightgbm_ranker,2,15,ROC_STD_20
lightgbm_ranker,2,16,WVMA_5
lightgbm_ranker,2,17,MOM_ACC_60_120
lightgbm_ranker,2,18,TURNOVER_STD_20
lightgbm_ranker,2,19,KLEN
lightgbm_ranker,2,20,ROC10
lightgbm_ranker,3,1,MAX_RATIO_250
lightgbm_ranker,3,2,STD250
lightgbm_ranker,3,3,STD10
lightgbm_ranker,3,4,ROC_STD_250
lightgbm_ranker,3,5,STD20
lightgbm_ranker,3,6,VSTD_60
lightgbm_ranker,3,7,STD60
lightgbm_ranker,3,8,VSTD_5
lightgbm_ranker,3,9,VSTD_10
lightgbm_ranker,3,10,ROC20
lightgbm_ranker,3,11,WVMA_5
lightgbm_ranker,3,12,STD5
lightgbm_ranker,3,13,CORR_PV_20
lightgbm_ranker,3,14,TURNOVER_STD_20
lightgbm_ranker,3,15,WVMA_10
lightgbm_ranker,3,16,KLEN
lightgbm_ranker,3,17,CORR_PV_10
lightgbm_ranker,3,18,KLOW
lightgbm_ranker,3,19,CORR_PV_5
lightgbm_ranker,3,20,MAX_RATIO_5
lightgbm_ranker,4,1,MAX_RATIO_250
lightgbm_ranker,4,2,STD20
lightgbm_ranker,4,3,STD60
lightgbm_ranker,4,4,STD10
lightgbm_ranker,4,5,STD250
lightgbm_ranker,4,6,VSTD_60
lightgbm_ranker,4,7,MAX_RATIO_30
lightgbm_ranker,4,8,STD5
lightgbm_ranker,4,9,TURNOVER_STD_20
lightgbm_ranker,4,10,WVMA_5
lightgbm_ranker,4,11,ATR_RATIO_20
lightgbm_ranker,4,12,WVMA_10
lightgbm_ranker,4,13,VSTD_10
lightgbm_ranker,4,14,VSTD_5
lightgbm_ranker,4,15,AMOUNT_RATIO_5_20
lightgbm_ranker,4,16,MAX_RATIO_10
